training set 1  training set 2  training set 3  training set 4 
117 0.0855297 0.0944381 0.0816643 0.0900662
118 0.0848463 0.0937928 0.081177 0.0895933
119 0.0841735 0.093162 0.0806962 0.0891276
120 0.0835112 0.0925507 0.0802219 0.0886689
121 0.0828591 0.0919465 0.079754 0.088217
122 0.082217 0.0913502 0.0792923 0.0877719
123 0.0815847 0.090762 0.0788368 0.0873334
124 0.0809619 0.0901818 0.0783873 0.0869012
125 0.0803485 0.0896097 0.0779438 0.0864753
126 0.0797443 0.0890455 0.0775061 0.0860555
127 0.079149 0.0884892 0.0770742 0.0856417
128 0.0785625 0.0879406 0.0766478 0.0852338
129 0.0779845 0.0873995 0.0762269 0.0848315
130 0.077415 0.0868659 0.0758115 0.0844348
131 0.0768536 0.0863395 0.0754013 0.0840435
132 0.0763003 0.0858202 0.0749962 0.0836575
133 0.0757549 0.0853079 0.0745962 0.0832767
134 0.0752172 0.0848025 0.0742012 0.082901
135 0.0746871 0.0843037 0.073811 0.0825302
136 0.0741643 0.0838115 0.0734256 0.0821642
137 0.0736488 0.0833257 0.0730447 0.0818029
138 0.0731404 0.0828462 0.0726684 0.0814462
139 0.072639 0.0823729 0.0722965 0.0810939
140 0.0721443 0.0819056 0.0719289 0.080746
141 0.0716564 0.0814443 0.0715655 0.0804023
142 0.071175 0.0809889 0.0712061 0.0800628
143 0.0707 0.0805393 0.0708508 0.0797273
144 0.0702313 0.0800953 0.0704993 0.0793956
145 0.0697688 0.0796568 0.0701517 0.0790678
146 0.0693124 0.0792239 0.0698077 0.0787436
147 0.0688618 0.0787963 0.0694672 0.078423
148 0.0684171 0.078374 0.0691302 0.0781058
149 0.0679782 0.0779569 0.0687966 0.0777919
150 0.0675448 0.077545 0.0684661 0.0774812
151 0.0671169 0.077138 0.0681389 0.0771735
152 0.0666944 0.0767361 0.0678146 0.0768687
153 0.0662772 0.076339 0.0674932 0.0765666
154 0.0658652 0.0759467 0.0671747 0.076267
155 0.0654583 0.0755592 0.0668588 0.0759697
156 0.0650564 0.0751763 0.0665455 0.0756744
157 0.0646595 0.074798 0.0662347 0.0753808
158 0.0642673 0.0744242 0.0659263 0.0750886
159 0.0638799 0.0740548 0.0656202 0.0747973
160 0.0634972 0.0736898 0.0653163 0.0745064
161 0.063119 0.0733291 0.0650145 0.0742152
162 0.0627453 0.0729726 0.0647149 0.0739231
163 0.062376 0.0726202 0.0644173 0.0736299
164 0.0620111 0.072272 0.0641218 0.0733354
165 0.0616504 0.0719277 0.0638284 0.0730404
166 0.061294 0.0715875 0.0635371 0.0727455
167 0.0609416 0.0712511 0.0632481 0.0724516
168 0.0605933 0.0709185 0.0629614 0.0721594
169 0.0602489 0.0705898 0.0626772 0.0718696
170 0.0599085 0.0702647 0.0623955 0.0715827
171 0.0595719 0.0699433 0.0621165 0.071299
172 0.0592391 0.0696255 0.0618403 0.0710183
173 0.0589099 0.0693113 0.0615669 0.0707407
174 0.0585845 0.0690005 0.0612964 0.0704659
175 0.0582626 0.0686932 0.0610287 0.0701937
176 0.0579443 0.0683892 0.060764 0.0699242
177 0.0576295 0.0680886 0.0605021 0.0696571
178 0.057318 0.0677912 0.0602431 0.0693925
179 0.05701 0.067497 0.0599869 0.0691302
180 0.0567052 0.067206 0.0597336 0.0688702
181 0.0564037 0.0669182 0.059483 0.0686126
182 0.0561054 0.0666334 0.0592351 0.0683571
183 0.0558103 0.0663516 0.0589899 0.0681039
184 0.0555183 0.0660728 0.0587473 0.0678529
185 0.0552293 0.065797 0.0585072 0.0676041
186 0.0549433 0.065524 0.0582696 0.0673574
187 0.0546604 0.0652539 0.0580345 0.0671129
188 0.0543803 0.0649866 0.0578016 0.0668704
189 0.0541031 0.064722 0.0575712 0.0666301
190 0.0538287 0.0644602 0.0573429 0.0663918
191 0.0535571 0.064201 0.057117 0.0661556
192 0.0532883 0.0639445 0.0568932 0.0659215
193 0.0530221 0.0636906 0.0566715 0.0656893
194 0.0527586 0.0634392 0.056452 0.0654592
195 0.0524978 0.0631904 0.0562345 0.065231
196 0.0522395 0.0629441 0.0560192 0.0650047
197 0.0519837 0.0627002 0.0558058 0.0647804
198 0.0517305 0.0624587 0.0555944 0.0645581
199 0.0514798 0.0622196 0.055385 0.0643376
200 0.0512315 0.0619828 0.0551776 0.064119
201 0.0509855 0.0617484 0.054972 0.0639022
202 0.050742 0.0615162 0.0547684 0.0636873
203 0.0505008 0.0612863 0.0545666 0.0634742
204 0.0502618 0.0610586 0.0543666 0.0632628
205 0.0500252 0.0608331 0.0541685 0.0630533
206 0.0497907 0.0606098 0.0539722 0.0628455
207 0.0495585 0.0603885 0.0537776 0.0626395
208 0.0493285 0.0601694 0.0535848 0.0624351
209 0.0491006 0.0599523 0.0533937 0.0622325
210 0.0488748 0.0597373 0.0532044 0.0620315
211 0.048651 0.0595243 0.0530167 0.0618322
212 0.0484294 0.0593133 0.0528306 0.0616346
213 0.0482097 0.0591042 0.0526462 0.0614386
214 0.0479921 0.058897 0.0524634 0.0612442
215 0.0477764 0.0586918 0.0522823 0.0610514
216 0.0475627 0.0584884 0.0521027 0.0608601
217 0.0473509 0.0582869 0.0519246 0.0606704
218 0.047141 0.0580872 0.0517481 0.0604823
219 0.0469329 0.0578893 0.0515731 0.0602957
220 0.0467267 0.0576933 0.0513997 0.0601106
221 0.0465223 0.0574989 0.0512277 0.0599269
222 0.0463197 0.0573063 0.0510571 0.0597448
223 0.0461189 0.0571154 0.050888 0.0595641
224 0.0459198 0.0569262 0.0507204 0.0593849
225 0.0457225 0.0567387 0.0505541 0.059207
226 0.0455268 0.0565528 0.0503892 0.0590306
227 0.0453329 0.0563686 0.0502257 0.0588556
228 0.0451405 0.0561859 0.0500636 0.058682
229 0.0449499 0.0560048 0.0499028 0.0585097
230 0.0447608 0.0558253 0.0497434 0.0583388
231 0.0445733 0.0556474 0.0495852 0.0581692
232 0.0443875 0.055471 0.0494283 0.058001
233 0.0442031 0.0552961 0.0492728 0.057834
234 0.0440203 0.0551226 0.0491184 0.0576684
235 0.0438391 0.0549507 0.0489654 0.057504
236 0.0436593 0.0547802 0.0488135 0.0573409
237 0.043481 0.0546111 0.0486629 0.057179
238 0.0433041 0.0544435 0.0485135 0.0570184
239 0.0431288 0.0542772 0.0483652 0.056859
240 0.0429548 0.0541123 0.0482182 0.0567009
241 0.0427822 0.0539488 0.0480723 0.0565439
242 0.0426111 0.0537867 0.0479275 0.0563881
243 0.0424413 0.0536259 0.0477839 0.0562335
244 0.0422728 0.0534664 0.0476414 0.05608
245 0.0421058 0.0533082 0.0475001 0.0559277
246 0.04194 0.0531513 0.0473598 0.0557765
247 0.0417756 0.0529957 0.0472206 0.0556265
248 0.0416124 0.0528413 0.0470824 0.0554775
249 0.0414505 0.0526882 0.0469454 0.0553297
250 0.0412899 0.0525363 0.0468093 0.055183
251 0.0411306 0.0523856 0.0466743 0.0550373
252 0.0409724 0.0522361 0.0465404 0.0548927
253 0.0408155 0.0520878 0.0464074 0.0547492
254 0.0406598 0.0519406 0.0462754 0.0546067
255 0.0405053 0.0517947 0.0461445 0.0544652
256 0.040352 0.0516499 0.0460145 0.0543248
257 0.0401999 0.0515062 0.0458855 0.0541854
258 0.0400488 0.0513636 0.0457574 0.0540469
259 0.039899 0.0512221 0.0456303 0.0539095
260 0.0397502 0.0510818 0.0455041 0.0537731
261 0.0396026 0.0509425 0.0453788 0.0536376
262 0.0394561 0.0508043 0.0452545 0.0535031
263 0.0393107 0.0506671 0.045131 0.0533695
264 0.0391663 0.050531 0.0450085 0.0532369
265 0.039023 0.050396 0.0448868 0.0531052
266 0.0388808 0.0502619 0.044766 0.0529745
267 0.0387396 0.0501289 0.0446461 0.0528446
268 0.0385994 0.0499969 0.0445271 0.0527157
269 0.0384603 0.0498659 0.0444089 0.0525876
270 0.0383222 0.0497358 0.0442915 0.0524605
271 0.038185 0.0496067 0.044175 0.0523342
272 0.0380489 0.0494786 0.0440592 0.0522088
273 0.0379137 0.0493515 0.0439443 0.0520842
274 0.0377795 0.0492252 0.0438303 0.0519605
275 0.0376462 0.0490999 0.043717 0.0518376
276 0.0375139 0.0489756 0.0436044 0.0517156
277 0.0373826 0.0488521 0.0434927 0.0515944
278 0.0372521 0.0487295 0.0433818 0.051474
279 0.0371226 0.0486079 0.0432716 0.0513544
280 0.036994 0.0484871 0.0431621 0.0512357
281 0.0368662 0.0483672 0.0430534 0.0511177
282 0.0367394 0.0482481 0.0429455 0.0510005
283 0.0366134 0.0481299 0.0428383 0.0508841
284 0.0364883 0.0480126 0.0427318 0.0507685
285 0.0363641 0.0478961 0.042626 0.0506536
286 0.0362407 0.0477804 0.042521 0.0505395
287 0.0361181 0.0476656 0.0424166 0.0504261
288 0.0359964 0.0475515 0.042313 0.0503135
289 0.0358755 0.0474383 0.04221 0.0502016
290 0.0357555 0.0473258 0.0421077 0.0500904
291 0.0356362 0.0472142 0.0420061 0.0499799
292 0.0355177 0.0471033 0.0419052 0.0498702
293 0.0354001 0.0469932 0.0418049 0.0497612
294 0.0352832 0.0468839 0.0417053 0.0496529
295 0.0351671 0.0467753 0.0416064 0.0495452
296 0.0350517 0.0466675 0.041508 0.0494383
297 0.0349371 0.0465604 0.0414104 0.049332
298 0.0348233 0.0464541 0.0413133 0.0492264
299 0.0347102 0.0463485 0.0412169 0.0491215
300 0.0345979 0.0462436 0.0411211 0.0490172
301 0.0344863 0.0461394 0.0410259 0.0489136
302 0.0343754 0.0460359 0.0409313 0.0488107
303 0.0342652 0.0459332 0.0408373 0.0487084
304 0.0341558 0.0458311 0.040744 0.0486067
305 0.034047 0.0457297 0.0406512 0.0485056
306 0.033939 0.045629 0.040559 0.0484052
307 0.0338316 0.045529 0.0404673 0.0483054
308 0.0337249 0.0454297 0.0403763 0.0482062
309 0.0336189 0.045331 0.0402858 0.0481076
310 0.0335136 0.045233 0.0401959 0.0480097
311 0.0334089 0.0451356 0.0401065 0.0479123
312 0.0333049 0.0450389 0.0400177 0.0478155
313 0.0332015 0.0449428 0.0399294 0.0477193
314 0.0330988 0.0448473 0.0398417 0.0476237
315 0.0329967 0.0447525 0.0397545 0.0475286
316 0.0328953 0.0446583 0.0396679 0.0474342
317 0.0327944 0.0445647 0.0395817 0.0473403
318 0.0326942 0.0444717 0.0394961 0.0472469
319 0.0325947 0.0443793 0.039411 0.0471541
320 0.0324957 0.0442875 0.0393265 0.0470619
321 0.0323973 0.0441964 0.0392424 0.0469702
322 0.0322996 0.0441058 0.0391589 0.0468791
323 0.0322024 0.0440157 0.0390758 0.0467884
324 0.0321058 0.0439263 0.0389932 0.0466984
325 0.0320098 0.0438375 0.0389111 0.0466088
326 0.0319144 0.0437492 0.0388296 0.0465198
327 0.0318195 0.0436615 0.0387484 0.0464313
328 0.0317253 0.0435743 0.0386678 0.0463433
329 0.0316315 0.0434877 0.0385876 0.0462558
330 0.0315384 0.0434016 0.038508 0.0461688
331 0.0314458 0.0433161 0.0384287 0.0460823
332 0.0313537 0.0432311 0.03835 0.0459963
333 0.0312622 0.0431467 0.0382716 0.0459108
334 0.0311712 0.0430628 0.0381938 0.0458258
335 0.0310807 0.0429794 0.0381164 0.0457412
336 0.0309908 0.0428966 0.0380394 0.0456572
337 0.0309014 0.0428142 0.0379629 0.0455736
338 0.0308125 0.0427324 0.0378868 0.0454905
339 0.0307242 0.0426511 0.0378111 0.0454079
340 0.0306363 0.0425703 0.0377359 0.0453257
341 0.030549 0.0424899 0.0376611 0.045244
342 0.0304621 0.0424101 0.0375867 0.0451627
343 0.0303758 0.0423308 0.0375127 0.0450819
344 0.0302899 0.042252 0.0374392 0.0450015
345 0.0302046 0.0421736 0.037366 0.0449216
346 0.0301197 0.0420957 0.0372933 0.0448421
347 0.0300353 0.0420184 0.037221 0.044763
348 0.0299513 0.0419414 0.037149 0.0446844
349 0.0298679 0.041865 0.0370775 0.0446062
350 0.0297849 0.041789 0.0370064 0.0445285
351 0.0297024 0.0417135 0.0369356 0.0444511
352 0.0296203 0.0416384 0.0368652 0.0443742
353 0.0295387 0.0415638 0.0367953 0.0442977
354 0.0294575 0.0414896 0.0367257 0.0442216
355 0.0293768 0.0414159 0.0366564 0.0441459
356 0.0292966 0.0413426 0.0365876 0.0440707
357 0.0292168 0.0412698 0.0365191 0.0439958
358 0.0291374 0.0411973 0.036451 0.0439213
359 0.0290584 0.0411254 0.0363832 0.0438472
360 0.0289799 0.0410538 0.0363158 0.0437735
361 0.0289018 0.0409827 0.0362488 0.0437002
362 0.0288242 0.040912 0.0361821 0.0436273
363 0.0287469 0.0408417 0.0361158 0.0435548
364 0.0286701 0.0407719 0.0360498 0.0434826
365 0.0285937 0.0407024 0.0359842 0.0434108
366 0.0285177 0.0406334 0.0359189 0.0433394
367 0.0284421 0.0405647 0.0358539 0.0432684
368 0.0283669 0.0404965 0.0357893 0.0431977
369 0.0282921 0.0404286 0.0357251 0.0431274
370 0.0282177 0.0403612 0.0356611 0.0430575
371 0.0281437 0.0402941 0.0355975 0.0429879
372 0.0280701 0.0402275 0.0355342 0.0429186
373 0.0279969 0.0401612 0.0354713 0.0428498
374 0.027924 0.0400953 0.0354086 0.0427812
375 0.0278516 0.0400298 0.0353463 0.0427131
376 0.0277795 0.0399646 0.0352843 0.0426452
377 0.0277078 0.0398999 0.0352226 0.0425777
378 0.0276365 0.0398355 0.0351612 0.0425106
379 0.0275655 0.0397715 0.0351002 0.0424438
380 0.0274949 0.0397078 0.0350394 0.0423773
381 0.0274247 0.0396445 0.034979 0.0423112
382 0.0273548 0.0395816 0.0349188 0.0422453
383 0.0272853 0.039519 0.0348589 0.0421798
384 0.0272162 0.0394568 0.0347994 0.0421147
385 0.0271474 0.0393949 0.0347401 0.0420498
386 0.0270789 0.0393334 0.0346811 0.0419853
387 0.0270108 0.0392722 0.0346225 0.0419211
388 0.0269431 0.0392114 0.0345641 0.0418572
389 0.0268757 0.0391509 0.034506 0.0417936
390 0.0268086 0.0390908 0.0344481 0.0417304
391 0.0267418 0.039031 0.0343906 0.0416674
392 0.0266754 0.0389715 0.0343333 0.0416047
393 0.0266094 0.0389124 0.0342763 0.0415424
394 0.0265436 0.0388536 0.0342196 0.0414803
395 0.0264782 0.0387951 0.0341632 0.0414185
396 0.0264131 0.0387369 0.034107 0.0413571
397 0.0263484 0.0386791 0.0340511 0.0412959
398 0.0262839 0.0386216 0.0339955 0.041235
399 0.0262198 0.0385644 0.0339401 0.0411744
400 0.026156 0.0385075 0.033885 0.0411141
401 0.0260925 0.0384509 0.0338301 0.0410541
402 0.0260293 0.0383947 0.0337755 0.0409944
403 0.0259664 0.0383388 0.0337212 0.0409349
404 0.0259038 0.0382831 0.0336671 0.0408758
405 0.0258416 0.0382278 0.0336133 0.0408169
406 0.0257796 0.0381727 0.0335597 0.0407582
407 0.0257179 0.038118 0.0335063 0.0406999
408 0.0256566 0.0380636 0.0334533 0.0406418
409 0.0255955 0.0380095 0.0334004 0.040584
410 0.0255347 0.0379556 0.0333478 0.0405264
411 0.0254742 0.0379021 0.0332955 0.0404692
412 0.025414 0.0378488 0.0332433 0.0404121
413 0.0253541 0.0377958 0.0331915 0.0403554
414 0.0252944 0.0377431 0.0331398 0.0402989
415 0.0252351 0.0376907 0.0330884 0.0402426
416 0.025176 0.0376386 0.0330372 0.0401866
417 0.0251172 0.0375868 0.0329863 0.0401309
418 0.0250587 0.0375352 0.0329356 0.0400754
419 0.0250005 0.0374839 0.0328851 0.0400202
420 0.0249425 0.0374329 0.0328348 0.0399652
421 0.0248848 0.0373822 0.0327848 0.0399105
422 0.0248274 0.0373317 0.0327349 0.039856
423 0.0247702 0.0372815 0.0326853 0.0398017
424 0.0247133 0.0372316 0.032636 0.0397477
425 0.0246567 0.0371819 0.0325868 0.0396939
426 0.0246003 0.0371325 0.0325379 0.0396404
427 0.0245442 0.0370834 0.0324891 0.0395871
428 0.0244883 0.0370345 0.0324406 0.039534
429 0.0244328 0.0369858 0.0323923 0.0394812
430 0.0243774 0.0369375 0.0323442 0.0394286
431 0.0243223 0.0368894 0.0322963 0.0393762
432 0.0242675 0.0368415 0.0322486 0.039324
433 0.0242129 0.0367939 0.0322012 0.0392721
434 0.0241585 0.0367465 0.0321539 0.0392204
435 0.0241044 0.0366994 0.0321068 0.0391689
436 0.0240506 0.0366525 0.03206 0.0391177
437 0.023997 0.0366059 0.0320133 0.0390666
438 0.0239436 0.0365595 0.0319668 0.0390158
439 0.0238905 0.0365134 0.0319206 0.0389652
440 0.0238376 0.0364675 0.0318745 0.0389148
441 0.0237849 0.0364218 0.0318286 0.0388647
442 0.0237325 0.0363764 0.0317829 0.0388147
443 0.0236803 0.0363312 0.0317374 0.0387649
444 0.0236284 0.0362862 0.0316921 0.0387154
445 0.0235766 0.0362415 0.031647 0.038666
446 0.0235251 0.036197 0.0316021 0.0386169
447 0.0234739 0.0361527 0.0315573 0.038568
448 0.0234228 0.0361086 0.0315128 0.0385192
449 0.023372 0.0360648 0.0314684 0.0384707
450 0.0233214 0.0360212 0.0314242 0.0384224
451 0.023271 0.0359778 0.0313802 0.0383743
452 0.0232209 0.0359347 0.0313364 0.0383263
453 0.0231709 0.0358917 0.0312927 0.0382786
454 0.0231212 0.035849 0.0312493 0.038231
455 0.0230717 0.0358065 0.031206 0.0381837
456 0.0230224 0.0357642 0.0311628 0.0381365
457 0.0229733 0.0357221 0.0311199 0.0380896
458 0.0229244 0.0356803 0.0310771 0.0380428
459 0.0228757 0.0356386 0.0310345 0.0379962
460 0.0228273 0.0355972 0.0309921 0.0379498
461 0.022779 0.0355559 0.0309498 0.0379036
462 0.022731 0.0355149 0.0309078 0.0378575
463 0.0226832 0.0354741 0.0308658 0.0378117
464 0.0226355 0.0354334 0.0308241 0.037766
465 0.0225881 0.035393 0.0307825 0.0377205
466 0.0225408 0.0353528 0.0307411 0.0376752
467 0.0224938 0.0353128 0.0306998 0.03763
468 0.022447 0.035273 0.0306587 0.037585
469 0.0224003 0.0352333 0.0306178 0.0375402
470 0.0223539 0.0351939 0.030577 0.0374956
471 0.0223076 0.0351546 0.0305364 0.0374512
472 0.0222616 0.0351156 0.0304959 0.0374069
473 0.0222157 0.0350767 0.0304556 0.0373628
474 0.02217 0.0350381 0.0304155 0.0373188
475 0.0221245 0.0349996 0.0303755 0.0372751
476 0.0220792 0.0349613 0.0303356 0.0372314
477 0.0220341 0.0349232 0.0302959 0.037188
478 0.0219892 0.0348853 0.0302564 0.0371447
479 0.0219445 0.0348476 0.030217 0.0371016
480 0.0218999 0.03481 0.0301778 0.0370586
481 0.0218555 0.0347726 0.0301387 0.0370158
482 0.0218113 0.0347355 0.0300998 0.0369732
483 0.0217673 0.0346985 0.030061 0.0369307
484 0.0217235 0.0346616 0.0300224 0.0368883
485 0.0216798 0.034625 0.0299839 0.0368462
486 0.0216363 0.0345885 0.0299455 0.0368041
487 0.021593 0.0345522 0.0299073 0.0367623
488 0.0215499 0.034516 0.0298692 0.0367205
489 0.0215069 0.0344801 0.0298313 0.036679
490 0.0214642 0.0344443 0.0297935 0.0366375
491 0.0214215 0.0344087 0.0297559 0.0365963
492 0.0213791 0.0343732 0.0297184 0.0365551
493 0.0213368 0.0343379 0.029681 0.0365141
494 0.0212947 0.0343028 0.0296438 0.0364733
495 0.0212528 0.0342679 0.0296067 0.0364326
496 0.021211 0.0342331 0.0295698 0.036392
497 0.0211694 0.0341984 0.029533 0.0363516
498 0.021128 0.034164 0.0294963 0.0363113
499 0.0210867 0.0341297 0.0294598 0.0362712
500 0.0210456 0.0340955 0.0294233 0.0362312
501 0.0210046 0.0340615 0.0293871 0.0361913
502 0.0209639 0.0340277 0.0293509 0.0361516
503 0.0209232 0.033994 0.0293149 0.036112
504 0.0208827 0.0339605 0.029279 0.0360725
505 0.0208424 0.0339271 0.0292433 0.0360332
506 0.0208023 0.0338939 0.0292076 0.035994
507 0.0207623 0.0338609 0.0291721 0.0359549
508 0.0207224 0.033828 0.0291367 0.0359159
509 0.0206827 0.0337952 0.0291015 0.0358771
510 0.0206432 0.0337626 0.0290664 0.0358384
511 0.0206038 0.0337301 0.0290314 0.0357998
512 0.0205646 0.0336978 0.0289965 0.0357614
513 0.0205255 0.0336657 0.0289617 0.035723
514 0.0204866 0.0336336 0.0289271 0.0356848
515 0.0204478 0.0336018 0.0288926 0.0356467
516 0.0204091 0.03357 0.0288582 0.0356088
517 0.0203706 0.0335384 0.0288239 0.0355709
518 0.0203323 0.033507 0.0287898 0.0355332
519 0.0202941 0.0334757 0.0287558 0.0354955
520 0.020256 0.0334445 0.0287219 0.035458
521 0.0202181 0.0334135 0.0286881 0.0354206
522 0.0201804 0.0333826 0.0286544 0.0353833
523 0.0201427 0.0333518 0.0286208 0.0353461
524 0.0201053 0.0333212 0.0285874 0.035309
525 0.0200679 0.0332907 0.0285541 0.0352721
526 0.0200307 0.0332603 0.0285208 0.0352352
527 0.0199936 0.0332301 0.0284877 0.0351984
528 0.0199567 0.0332 0.0284548 0.0351618
529 0.0199199 0.0331701 0.0284219 0.0351252
530 0.0198833 0.0331402 0.0283891 0.0350887
531 0.0198468 0.0331105 0.0283565 0.0350524
532 0.0198104 0.033081 0.0283239 0.0350161
533 0.0197741 0.0330515 0.0282915 0.0349799
534 0.019738 0.0330222 0.0282592 0.0349439
535 0.0197021 0.032993 0.028227 0.0349079
536 0.0196662 0.032964 0.0281949 0.034872
537 0.0196305 0.032935 0.0281629 0.0348362
538 0.0195949 0.0329062 0.028131 0.0348005
539 0.0195595 0.0328775 0.0280992 0.0347648
540 0.0195241 0.032849 0.0280675 0.0347293
541 0.0194889 0.0328205 0.0280359 0.0346938
542 0.0194539 0.0327922 0.0280045 0.0346584
543 0.0194189 0.032764 0.0279731 0.0346231
544 0.0193841 0.0327359 0.0279418 0.0345879
545 0.0193494 0.0327079 0.0279107 0.0345527
546 0.0193149 0.0326801 0.0278796 0.0345177
547 0.0192804 0.0326523 0.0278487 0.0344827
548 0.0192461 0.0326247 0.0278178 0.0344477
549 0.0192119 0.0325972 0.0277871 0.0344128
550 0.0191778 0.0325698 0.0277564 0.0343781
551 0.0191439 0.0325425 0.0277259 0.0343432
552 0.0191101 0.0325154 0.0276954 0.0343087
553 0.0190764 0.0324883 0.027665 0.0342738
554 0.0190428 0.0324614 0.0276348 0.0342397
555 0.0190093 0.0324345 0.0276046 0.0342044
556 0.018976 0.0324078 0.0275746 0.0341713
557 0.0189427 0.0323812 0.0275446 0.0341346
